h,k,l,intensity_exp,intensity_exp_err,intensity_sim,normalised_intensity_exp
0.0,-1.22222222222222,0.555555555555556,0.0,0.0,0.0007321483,0.0
0.0,-1.33333333333333,0.555555555555556,0.0,0.0,0.00038950203,0.0
0.0,-1.44444444444444,0.555555555555556,0.0,0.0,0.005282472,0.0
0.0,-1.55555555555556,0.555555555555556,0.0,0.0,0.011814406,0.0
0.0,-1.66666666666667,0.555555555555556,0.0,0.0,0.013323736,0.0
0.0,-1.77777777777778,0.555555555555556,0.0,0.0,0.0039476734,0.0
0.0,-1.88888888888889,0.555555555555556,0.0,0.0,0.00024835858,0.0
0.0,-2.0,0.555555555555556,0.0,0.0,0.008589628,0.0
0.0,-2.11111111111111,0.555555555555556,0.0,0.0,0.00012592076,0.0
0.0,-2.22222222222222,0.555555555555556,0.0,0.0,0.0008104382,0.0
0.0,-2.33333333333333,0.555555555555556,0.0,0.0,0.00056989916,0.0
0.0,-2.44444444444444,0.555555555555556,0.0,0.0,0.0007343914,0.0
0.0,-2.55555555555556,0.555555555555556,0.0,0.0,0.0010301337,0.0
0.0,-2.66666666666667,0.555555555555556,0.0,0.0,0.0033078287,0.0
0.0,-2.77777777777778,0.555555555555556,0.0,0.0,0.002428311,0.0
0.0,-2.88888888888889,0.555555555555556,0.0,0.0,0.0025523151,0.0
0.0,-3.0,0.555555555555556,0.0,0.0,0.0037718944,0.0
0.0,-3.11111111111111,0.555555555555556,0.0,0.0,0.00023029244,0.0
0.0,-3.22222222222222,0.555555555555556,0.0,0.0,0.0010874463,0.0
0.0,-3.33333333333333,0.555555555555556,0.0,0.0,0.00023031462,0.0
0.0,-3.44444444444444,0.555555555555556,0.0,0.0,0.0028636812,0.0
0.0,-3.55555555555556,0.555555555555556,0.0,0.0,0.00096877373,0.0
0.0,-3.66666666666667,0.555555555555556,0.0,0.0,0.001775049,0.0
0.0,-3.77777777777778,0.555555555555556,0.0,0.0,0.0010292289,0.0
0.0,-3.88888888888889,0.555555555555556,0.0,0.0,0.000404733,0.0
0.0,-4.0,0.555555555555556,0.0,0.0,0.0011665088,0.0
0.0,-4.11111111111111,0.555555555555556,0.0,0.0,0.00096101203,0.0
0.0,-4.22222222222222,0.555555555555556,0.0,0.0,0.00020253802,0.0
0.0,-4.33333333333333,0.555555555555556,0.0,0.0,3.1478296e-05,0.0
0.0,-4.44444444444444,0.555555555555556,0.0,0.0,0.00090793543,0.0
0.0,-4.55555555555556,0.555555555555556,0.0,0.0,0.0014312508,0.0
0.0,-4.66666666666667,0.555555555555556,0.0,0.0,0.0008267653,0.0
0.0,-4.77777777777778,0.555555555555556,0.0,0.0,0.0009767488,0.0
0.0,-4.88888888888889,0.555555555555556,0.0,0.0,0.0015173977,0.0
0.0,-5.0,0.555555555555556,0.0,0.0,0.005128348,0.0
0.0,-0.0,0.666666666666667,0.0,0.0,0.042273536,0.0
0.0,-0.111111111111111,0.666666666666667,0.0,0.0,0.0007192988,0.0
0.0,-0.222222222222222,0.666666666666667,0.0,0.0,0.001982252,0.0
0.0,-0.333333333333333,0.666666666666667,0.0,0.0,0.0020638949,0.0
0.0,-0.444444444444444,0.666666666666667,0.0,0.0,0.0019732595,0.0
0.0,-0.555555555555556,0.666666666666667,0.0,0.0,0.006526954,0.0
0.0,-0.666666666666667,0.666666666666667,0.0,0.0,0.00031577723,0.0
0.0,-0.777777777777778,0.666666666666667,0.0,0.0,0.00067454716,0.0
0.0,-0.888888888888889,0.666666666666667,0.0,0.0,0.0052051577,0.0
0.0,-1.0,0.666666666666667,0.0,0.0,0.030137723,0.0
0.0,-1.11111111111111,0.666666666666667,0.0,0.0,0.0006068552,0.0
0.0,-1.22222222222222,0.666666666666667,0.0,0.0,0.009451833,0.0
0.0,-1.33333333333333,0.666666666666667,0.0,0.0,0.0008861411,0.0
0.0,-1.44444444444444,0.666666666666667,0.0,0.0,0.0060889954,0.0
0.0,-1.55555555555556,0.666666666666667,0.0,0.0,0.0074816896,0.0
0.0,-1.66666666666667,0.666666666666667,0.0,0.0,0.014475721,0.0
0.0,-1.77777777777778,0.666666666666667,0.0,0.0,0.004922428,0.0
0.0,-1.88888888888889,0.666666666666667,0.0,0.0,0.00083361164,0.0
0.0,-2.0,0.666666666666667,0.0,0.0,0.014277063,0.0
0.0,-2.11111111111111,0.666666666666667,0.0,0.0,0.0017579118,0.0
0.0,-2.22222222222222,0.666666666666667,0.0,0.0,0.0073221307,0.0
0.0,-2.33333333333333,0.666666666666667,0.0,0.0,0.00043201004,0.0
0.0,-2.44444444444444,0.666666666666667,0.0,0.0,0.00056912564,0.0
0.0,-2.55555555555556,0.666666666666667,0.0,0.0,0.0014450179,0.0
0.0,-2.66666666666667,0.666666666666667,0.0,0.0,0.002418413,0.0
0.0,-2.77777777777778,0.666666666666667,0.0,0.0,0.002971263,0.0
0.0,-2.88888888888889,0.666666666666667,0.0,0.0,0.00015858919,0.0
0.0,-3.0,0.666666666666667,0.0,0.0,0.008484573,0.0
0.0,-3.11111111111111,0.666666666666667,0.0,0.0,0.0008518004,0.0
0.0,-3.22222222222222,0.666666666666667,0.0,0.0,0.0056189564,0.0
0.0,-3.33333333333333,0.666666666666667,0.0,0.0,0.00022056847,0.0
0.0,-3.44444444444444,0.666666666666667,0.0,0.0,0.0036871312,0.0
0.0,-3.55555555555556,0.666666666666667,0.0,0.0,0.00278084,0.0
0.0,-3.66666666666667,0.666666666666667,0.0,0.0,0.00052621774,0.0
0.0,-3.77777777777778,0.666666666666667,0.0,0.0,0.0016660093,0.0
0.0,-3.88888888888889,0.666666666666667,0.0,0.0,0.00067343825,0.0
0.0,-4.0,0.666666666666667,0.0,0.0,0.0024186932,0.0
0.0,-4.11111111111111,0.666666666666667,0.0,0.0,0.0004048898,0.0
0.0,-4.22222222222222,0.666666666666667,0.0,0.0,0.00020305759,0.0
0.0,-4.33333333333333,0.666666666666667,0.0,0.0,0.000467635,0.0
0.0,-4.44444444444444,0.666666666666667,0.0,0.0,0.0039981594,0.0
0.0,-4.55555555555556,0.666666666666667,0.0,0.0,0.0014323544,0.0
0.0,-4.66666666666667,0.666666666666667,0.0,0.0,0.00033418328,0.0
0.0,-4.77777777777778,0.666666666666667,0.0,0.0,0.0033046566,0.0
0.0,-4.88888888888889,0.666666666666667,0.0,0.0,0.0011691566,0.0
0.0,-5.0,0.666666666666667,0.0,0.0,0.010046222,0.0
0.0,-0.0,0.777777777777778,0.0,0.0,0.14684181,0.0
0.0,-0.111111111111111,0.777777777777778,0.0,0.0,0.00060363574,0.0
0.0,-0.222222222222222,0.777777777777778,0.0,0.0,0.001004879,0.0
0.0,-0.333333333333333,0.777777777777778,0.0,0.0,0.0022977926,0.0
0.0,-0.444444444444444,0.777777777777778,0.0,0.0,0.0006639398,0.0
0.0,-0.555555555555556,0.777777777777778,0.0,0.0,0.010741989,0.0
0.0,-0.666666666666667,0.777777777777778,0.0,0.0,0.0017785606,0.0
0.0,-0.777777777777778,0.777777777777778,0.0,0.0,0.0005801205,0.0
0.0,-0.888888888888889,0.777777777777778,0.0,0.0,0.014319292,0.0
0.0,-1.0,0.777777777777778,0.0,0.0,0.03838166,0.0
0.0,-1.11111111111111,0.777777777777778,0.0,0.0,0.00036756176,0.0
0.0,-1.22222222222222,0.777777777777778,0.0,0.0,0.020356655,0.0
0.0,-1.33333333333333,0.777777777777778,0.0,0.0,0.0008742419,0.0
0.0,-1.44444444444444,0.777777777777778,0.0,0.0,0.0014804181,0.0
0.0,-1.55555555555556,0.777777777777778,0.0,0.0,0.0013522627,0.0
0.0,-1.66666666666667,0.777777777777778,0.0,0.0,0.008554599,0.0
0.0,-1.77777777777778,0.777777777777778,0.0,0.0,0.010718433,0.0
0.0,-1.88888888888889,0.777777777777778,0.0,0.0,0.0005100358,0.0
0.0,-2.0,0.777777777777778,0.0,0.0,0.011131041,0.0
0.0,-2.11111111111111,0.777777777777778,0.0,0.0,0.001684843,0.0
0.0,-2.22222222222222,0.777777777777778,0.0,0.0,0.00747316,0.0
0.0,-2.33333333333333,0.777777777777778,0.0,0.0,0.00076705235,0.0
0.0,-2.44444444444444,0.777777777777778,0.0,0.0,0.0024134158,0.0
0.0,-2.55555555555556,0.777777777777778,0.0,0.0,0.0013889495,0.0
0.0,-2.66666666666667,0.777777777777778,0.0,0.0,0.0014558991,0.0
0.0,-2.77777777777778,0.777777777777778,0.0,0.0,0.0032557875,0.0
0.0,-2.88888888888889,0.777777777777778,0.0,0.0,0.0012614765,0.0
0.0,-3.0,0.777777777777778,0.0,0.0,0.013939148,0.0
0.0,-3.11111111111111,0.777777777777778,0.0,0.0,0.0021493912,0.0
0.0,-3.22222222222222,0.777777777777778,0.0,0.0,0.0056033293,0.0
0.0,-3.33333333333333,0.777777777777778,0.0,0.0,0.0008918325,0.0
0.0,-3.44444444444444,0.777777777777778,0.0,0.0,0.005259164,0.0
0.0,-3.55555555555556,0.777777777777778,0.0,0.0,0.0054872856,0.0
0.0,-3.66666666666667,0.777777777777778,0.0,0.0,5.3228032e-05,0.0
0.0,-3.77777777777778,0.777777777777778,0.0,0.0,0.004174738,0.0
0.0,-3.88888888888889,0.777777777777778,0.0,0.0,0.0004292113,0.0
0.0,-4.0,0.777777777777778,0.0,0.0,0.004372205,0.0
0.0,-4.11111111111111,0.777777777777778,0.0,0.0,0.00066818506,0.0
0.0,-4.22222222222222,0.777777777777778,0.0,0.0,0.00096815574,0.0
0.0,-4.33333333333333,0.777777777777778,0.0,0.0,0.0019717063,0.0
