h,k,l,intensity_exp,intensity_exp_err
0,-0.333333333,1.333333333,0,0
0,-0.444444444,1.333333333,0,0
0,-0.555555556,1.333333333,0,0
0,-0.666666667,1.333333333,0,0
0,-0.777777778,1.333333333,0,0
0,-0.888888889,1.333333333,0,0
0,-1,1.333333333,0,0
0,-1.111111111,1.333333333,0,0
0,-1.222222222,1.333333333,0,0
0,-1.333333333,1.333333333,0,0
0,-1.444444444,1.333333333,0,0
0,-1.555555556,1.333333333,0,0
0,-1.666666667,1.333333333,0,0
0,-1.777777778,1.333333333,0,0
0,-1.888888889,1.333333333,0,0
0,-2,1.333333333,0,0
0,-2.111111111,1.333333333,0,0
0,-2.222222222,1.333333333,0,0
0,-2.333333333,1.333333333,0,0
0,-2.444444444,1.333333333,0,0
0,-2.555555556,1.333333333,0,0
0,-2.666666667,1.333333333,0,0
0,-2.777777778,1.333333333,0,0
0,-2.888888889,1.333333333,0,0
0,-3,1.333333333,0,0
0,-3.111111111,1.333333333,0,0
0,-3.222222222,1.333333333,0,0
0,-3.333333333,1.333333333,0,0
0,-3.444444444,1.333333333,0,0
0,-3.555555556,1.333333333,0,0
0,-3.666666667,1.333333333,0,0
0,-3.777777778,1.333333333,0,0
0,-3.888888889,1.333333333,0,0
0,-4,1.333333333,0,0
0,-4.111111111,1.333333333,0,0
0,-4.222222222,1.333333333,0,0
0,-4.333333333,1.333333333,0,0
0,-4.444444444,1.333333333,0,0
0,-4.555555556,1.333333333,0,0
0,-4.666666667,1.333333333,0,0
0,-4.777777778,1.333333333,0,0
0,-4.888888889,1.333333333,0,0
0,-5,1.333333333,0,0
0,0,1.666666667,0,0
0,-0.111111111,1.666666667,0,0
0,-0.222222222,1.666666667,0,0
0,-0.333333333,1.666666667,0,0
0,-0.444444444,1.666666667,0,0
0,-0.555555556,1.666666667,0,0
0,-0.666666667,1.666666667,0,0
0,-0.777777778,1.666666667,0,0
0,-0.888888889,1.666666667,0,0
0,-1,1.666666667,0,0
0,-1.111111111,1.666666667,0,0
0,-1.222222222,1.666666667,0,0
0,-1.333333333,1.666666667,0,0
0,-1.444444444,1.666666667,0,0
0,-1.555555556,1.666666667,0,0
0,-1.666666667,1.666666667,0,0
0,-1.777777778,1.666666667,0,0
0,-1.888888889,1.666666667,0,0
0,-2,1.666666667,0,0
0,-2.111111111,1.666666667,0,0
0,-2.222222222,1.666666667,0,0
0,-2.333333333,1.666666667,0,0
0,-2.444444444,1.666666667,0,0
0,-2.555555556,1.666666667,0,0
0,-2.666666667,1.666666667,0,0
0,-2.777777778,1.666666667,0,0
0,-2.888888889,1.666666667,0,0
0,-3,1.666666667,0,0
0,-3.111111111,1.666666667,0,0
0,-3.222222222,1.666666667,0,0
0,-3.333333333,1.666666667,0,0
0,-3.444444444,1.666666667,0,0
0,-3.555555556,1.666666667,0,0
0,-3.666666667,1.666666667,0,0
0,-3.777777778,1.666666667,0,0
0,-3.888888889,1.666666667,0,0
0,-4,1.666666667,0,0
0,-4.111111111,1.666666667,0,0
0,-4.222222222,1.666666667,0,0
0,-4.333333333,1.666666667,0,0
0,-4.444444444,1.666666667,0,0
0,-4.555555556,1.666666667,0,0
0,-4.666666667,1.666666667,0,0
0,-4.777777778,1.666666667,0,0
0,-4.888888889,1.666666667,0,0
0,-5,1.666666667,0,0
0,-0.111111111,2,0,0
0,-0.222222222,2,0,0
0,-0.333333333,2,0,0
0,-0.444444444,2,0,0
0,-0.555555556,2,0,0
0,-0.666666667,2,0,0
0,-0.777777778,2,0,0
0,-0.888888889,2,0,0
0,-1.111111111,2,0,0
0,-1.222222222,2,0,0
0,-1.333333333,2,0,0
0,-1.444444444,2,0,0
0,-1.555555556,2,0,0
0,-1.666666667,2,0,0
0,-1.777777778,2,0,0
0,-1.888888889,2,0,0
0,-2.111111111,2,0,0
0,-2.222222222,2,0,0
0,-2.333333333,2,0,0
0,-2.444444444,2,0,0
0,-2.555555556,2,0,0
0,-2.666666667,2,0,0
0,-2.777777778,2,0,0
0,-2.888888889,2,0,0
0,-3.111111111,2,0,0
0,-3.222222222,2,0,0
0,-3.333333333,2,0,0
0,-3.444444444,2,0,0
0,-3.555555556,2,0,0
0,-3.666666667,2,0,0
0,-3.777777778,2,0,0
0,-3.888888889,2,0,0
0,-4.111111111,2,0,0
0,-4.222222222,2,0,0
0,-4.333333333,2,0,0
0,-4.444444444,2,0,0
0,-4.555555556,2,0,0
0,-4.666666667,2,0,0
0,-4.777777778,2,0,0
0,-4.888888889,2,0,0
0,0,2.333333333,0,0
0,-0.111111111,2.333333333,0,0
0,-0.222222222,2.333333333,0,0
0,-0.333333333,2.333333333,0,0
0,-0.444444444,2.333333333,0,0
0,-0.555555556,2.333333333,0,0
0,-0.666666667,2.333333333,0,0
0,-0.777777778,2.333333333,0,0
0,-0.888888889,2.333333333,0,0
0,-1,2.333333333,0,0
0,-1.111111111,2.333333333,0,0
0,-1.222222222,2.333333333,0,0
0,-1.333333333,2.333333333,0,0
0,-1.444444444,2.333333333,0,0
0,-1.555555556,2.333333333,0,0
0,-1.666666667,2.333333333,0,0
0,-1.777777778,2.333333333,0,0
0,-1.888888889,2.333333333,0,0
0,-2,2.333333333,0,0
0,-2.111111111,2.333333333,0,0
0,-2.222222222,2.333333333,0,0
0,-2.333333333,2.333333333,0,0
0,-2.444444444,2.333333333,0,0
0,-2.555555556,2.333333333,0,0
0,-2.666666667,2.333333333,0,0
0,-2.777777778,2.333333333,0,0
0,-2.888888889,2.333333333,0,0
0,-3,2.333333333,0,0
0,-3.111111111,2.333333333,0,0
0,-3.222222222,2.333333333,0,0
0,-3.333333333,2.333333333,0,0
0,-3.444444444,2.333333333,0,0
0,-3.555555556,2.333333333,0,0
0,-3.666666667,2.333333333,0,0
0,-3.777777778,2.333333333,0,0
0,-3.888888889,2.333333333,0,0
0,-4,2.333333333,0,0
0,-4.111111111,2.333333333,0,0
0,-4.222222222,2.333333333,0,0
0,-4.333333333,2.333333333,0,0
0,-4.444444444,2.333333333,0,0
0,-4.555555556,2.333333333,0,0
0,-4.666666667,2.333333333,0,0
0,-4.777777778,2.333333333,0,0
0,-4.888888889,2.333333333,0,0
0,-5,2.333333333,0,0
0,0,2.666666667,0.450457269,0
0,-0.111111111,2.666666667,0,0
0,-0.222222222,2.666666667,0,0
0,-0.333333333,2.666666667,0,0
0,-0.444444444,2.666666667,0,0
0,-0.555555556,2.666666667,0,0
0,-0.666666667,2.666666667,0,0
0,-0.777777778,2.666666667,0,0
0,-0.888888889,2.666666667,2.266536383,0
0,-1,2.666666667,0,0
