0,0,0,0,0,0,0,0,0,2.03342375548695,0.144402210544555,0.116108416915395,0.191090097670951,0.122405298406779,0.179914062941838,0.923212327774264,1.52865463785481,0.727226017117099,2.99272048808524,0.667524253165032,0.363081799428296,0.796770716428134,0.504289108626913,0.0342627167844143,0.153310379913609,0.0375966194443134,0.0550263722704709,2.08278537031645,0.111878918781435,0.057982093313309,0.38531401234868,0.0432258698463881,0.817387339122899,0.62374036946144,0.233498131735901,0.52927745142315,3.03342375548695,0.563933195056389,0.250431204980107,0.504063197290084,0.0954104089748692,0.0280975915383573,0.0965620114474563,0,0.0598739463450751,1.89762709129044
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.0766978294635676,0,0,0,0,0,0,0,0.0280522323247815,0.197701923859548,0,0,0,0,0,0,0,0,0.0377704913415208,0,0,0,0,0,0,0,0,0.133313403109995,0,0,0,0,0,0,0,0,0.0273535990598115
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.0249082166154164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215347304950631,0,0,0,0.0212889972216693,0,0,0,0,0,0,0,0,0.0202935002668726,0.0378886937581809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0280121813982907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.0379424126600342,0,0,0,0,0,0,0.0378756611970964,0,0,0,0,0,0,0,0.646043535114367,0,0,0,0,0,0,0,0,0.031514185145548,0,0,0,0,0,0,0.36995394420664,0.0289807710700392,0.0286175389238316,0,0,0
1.6802264051187,0.0323710398558501,0.0278695894720157,0.0683726130062083,0.0227258528691523,0.0259057828824655,0.0435444881075025,0,0.0369699196189416,2.67108084517925,0.0342278097428609,0.0192313826501303,0.24462302658378,0,0.0322265330939281,0.0196982855776028,0.0147513670058821,0.0901605985144904,0,0.0472023200719086,0.0175586704406044,0.14706110821072,0.0466000522833464,0.0172752567325061,0.248525904529404,0.098506007451796,0.174930614097364,2.64565100016568,0.234998679557133,0,0.370262612582816,0.0261624512379408,0.0631466373976051,0.0179578822085762,0,0,2.31942281131931,0.0502470783238448,0.0293355072134507,0.162043928098736,0,0,0.18104612107331,0,0.158608100110108,1.87177086403722
0,0,0,0.0245870571839148,0,0,0.0321154618828358,0.0218464157839936,0.0425108952268306,0,0.0901819118513476,0,0,0,0,0,0,0,0,0,0.0334172133615849,0.026679724963001,0,0,0,0,0,0,0,0.0733489014082039,0,0,0,0,0,0,0,0,0,0,0.0252306648439512,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.0377018513372359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023757533365905,0.0235273099416179,0,0,0,0,0,0,0,0,0,0,0,0
0.0523441042019741,0,0.0222355181847959,0.0213248895773354,0.0239973668430429,0.021915176138171,0,0,0,0.17352468446896,0.0239109110044867,0,0.0257082226847644,0.0243227033866036,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0966758512993542,0,0,0,0,0,0,0,0,0.0300568202268121,0,0,0,0,0,0,0,0,0.088739428877591
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232831384603501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.0239274790969162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.452719808007667,0,0,0.0310982126839382,0,0,0,0,0,0,0,0,0,0,0,0.0224267077896445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0467965481635447,0,0,0,0,0,0,0,0,0
1.15684466091854,0.0560808034680091,0.0289585564507073,0,0.0254926704504793,0.0242644055006937,0,0,0,0,0,0,0,0,0,0,0.44824767071929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257052757146463,0.0266113909568776,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.0520568992598652,0,0,0.0304399771318071,0,0,0,0,0,0,0,0,0.0741590358328851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0718534407835295,0,0.0511467467045941,0,0,0,0,0,0,0,0
2.70744087515753,0.0954918292978317,0.0308149003592489,0.115717176656325,0.0212745218309113,0,0,0,0,1.49617353478081,0,0,0,0,0,0.0745066159265673,0,0.0408687457736433,2.31901044361089,0.0436695679884744,0,0.0855495668788677,0,0,0,0,0.0283783663750777,1.29771071563035,0,0,0.0342463909794185,0,0,0.0866953974648034,0,0.131399358066191,2.01297590562999,0.143631055626097,0,0,0,0,0,0,0,1.83486974027567
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0768258054078471,0,0,0,0,0,0,0,0,0.0313046234871953,0,0,0,0,0,0,0,0,0,0.0390224331327655,0,0,0,0,0,0,0
0.0803724138122823,0,0,0,0.0315017258031351,0,0,0,0,0,0.0219945275025999,0,0,0,0,0,0,0,0,0,0.0267925604134636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.563115710542479,0.0320772579010355,0,0,0,0,0,0,0,0.0251026758377083,0,0,0,0,0,0,0,0,0.0957258446302536,0,0,0.02147807377454,0,0,0,0,0,0.0217289675993679,0,0,0,0,0,0,0,0,0.0477678138107967,0,0,0,0,0,0,0,0,0
0.0454133018664562,0,0.0184242207771674,0,0,0,0,0,0,0,0,0.047364911673555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0351273569713232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.116864669454227,0,0,0,0.0207896270481835,0,0,0.0329836728264012,0.880174198974986,0.440039282513942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14792714486443,0,0,0.0197433173266766,0,0,0,0,0,0,0,0,0,0,0,0,0.0800354765703067,0.0316357461651187,0,0,0,0
0,0,0,0,0.019543764870879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336418736821951,0,0,0
0,0,0,0,0.0200483141322105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351240263084698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249354702447759,0
1.48776661499094,0.393945812521511,0,0.028693987677378,0,0.02204100913564,0.0455260311334479,0.0305756625099117,0,2.47278439466322,0.0931861219972462,0,0,0,0,0,0,0,0.122349061765167,0,0,0,0,0,0,0,0.0382964208200606,0.345442484135086,0.0319569983864286,0,0.0275024136426766,0,0,0,0,0,0.0893822962726653,0,0,0,0,0,0,0,0,0
